Date,Close,Open,High,Low
2013/8/28,1634.96,1630.25,1641.18,1627.47 
2013/8/27,1630.48,1652.54,1652.54,1629.05 
2013/8/26,1656.78,1664.29,1669.51,1656.02 
2013/8/23,1663.50,1659.92,1664.85,1654.81 
2013/8/22,1656.96,1645.03,1659.55,1645.03 
2013/8/21,1642.80,1650.66,1656.99,1639.43 
2013/8/20,1652.35,1646.81,1658.92,1646.08 
2013/8/19,1646.06,1655.25,1659.18,1645.84 
2013/8/16,1655.83,1661.22,1663.60,1652.61 
2013/8/15,1661.32,1679.61,1679.61,1658.59 
2013/8/14,1685.39,1693.88,1695.52,1684.83 
2013/8/13,1694.16,1690.65,1696.81,1682.62 
2013/8/12,1689.47,1688.37,1691.49,1683.35 
2013/8/9,1691.42,1696.10,1699.42,1686.02 
2013/8/8,1697.48,1693.35,1700.18,1688.38 
2013/8/7,1690.91,1695.30,1695.30,1684.91 
2013/8/6,1697.37,1705.79,1705.79,1693.29 
2013/8/5,1707.14,1708.01,1709.24,1703.55 
2013/8/2,1709.67,1706.10,1709.67,1700.68 
2013/8/1,1706.87,1689.42,1707.85,1689.42 
2013/7/31,1685.73,1687.76,1698.43,1684.94 
2013/7/30,1685.96,1687.92,1693.19,1682.42 
2013/7/29,1685.33,1690.32,1690.92,1681.86 
2013/7/26,1691.65,1687.31,1691.85,1676.03 
2013/7/25,1690.25,1685.21,1690.94,1680.07 
2013/7/24,1685.94,1696.06,1698.38,1682.57 
2013/7/23,1692.39,1696.63,1698.78,1691.13 
2013/7/22,1695.53,1694.41,1697.61,1690.67 
2013/7/19,1692.09,1686.15,1692.09,1684.08 
2013/7/18,1689.37,1681.05,1693.12,1681.05 
2013/7/17,1680.91,1677.91,1684.75,1677.91 
2013/7/16,1676.26,1682.70,1683.73,1671.84 
2013/7/15,1682.50,1679.59,1684.51,1677.89 
2013/7/12,1680.19,1675.26,1680.19,1672.33 
2013/7/11,1675.02,1657.41,1676.63,1657.41 
2013/7/10,1652.62,1651.56,1657.92,1647.66 
2013/7/9,1652.32,1642.89,1654.18,1642.89 
2013/7/8,1640.46,1634.20,1644.68,1634.20 
2013/7/5,1631.89,1618.65,1632.07,1614.71 
2013/7/3,1615.41,1611.48,1618.97,1604.57 
2013/7/2,1614.08,1614.29,1624.26,1606.77 
2013/7/1,1614.96,1609.78,1626.61,1609.78 
2013/6/28,1606.28,1611.12,1615.94,1601.06 
2013/6/27,1613.20,1606.44,1620.07,1606.44 
2013/6/26,1603.26,1592.27,1606.83,1592.27 
2013/6/25,1588.03,1577.52,1593.79,1577.09 
2013/6/24,1573.09,1588.77,1588.77,1560.33 
2013/6/21,1592.43,1588.62,1599.19,1577.70 
2013/6/20,1588.19,1624.62,1624.62,1584.32 
2013/6/19,1628.93,1651.83,1652.45,1628.91 
2013/6/18,1651.81,1639.77,1654.19,1639.77 
2013/6/17,1639.04,1630.64,1646.50,1630.34 
2013/6/14,1626.73,1635.52,1640.80,1623.96 
2013/6/13,1636.36,1612.15,1639.25,1608.07 
2013/6/12,1612.52,1629.94,1637.71,1610.92 
2013/6/11,1626.13,1638.64,1640.13,1622.92 
2013/6/10,1642.81,1644.67,1648.69,1639.26 
2013/6/7,1643.38,1625.27,1644.40,1625.27 
2013/6/6,1622.56,1609.29,1622.56,1598.23 
2013/6/5,1608.90,1629.05,1629.31,1607.09 
2013/6/4,1631.38,1640.73,1646.53,1623.62 
2013/6/3,1640.42,1631.71,1640.42,1622.72 
2013/5/31,1630.74,1652.13,1658.99,1630.74 
2013/5/30,1654.41,1649.14,1661.91,1648.61 
2013/5/29,1648.36,1656.57,1656.57,1640.05 
2013/5/28,1660.06,1652.63,1674.21,1652.63 
2013/5/24,1649.60,1646.67,1649.78,1636.88 
2013/5/23,1650.51,1651.62,1655.50,1635.53 
2013/5/22,1655.35,1669.39,1687.18,1648.86 
2013/5/21,1669.16,1666.20,1674.93,1662.67 
2013/5/20,1666.29,1665.71,1672.84,1663.52 
2013/5/17,1667.47,1652.45,1667.47,1652.45 
2013/5/16,1650.47,1658.07,1660.51,1648.60 
2013/5/15,1658.78,1649.13,1661.49,1646.68 
2013/5/14,1650.34,1633.75,1651.10,1633.75 
2013/5/13,1633.77,1632.10,1636.00,1626.74 
2013/5/10,1633.70,1626.69,1633.70,1623.71 
2013/5/9,1626.67,1632.69,1635.01,1623.09 
2013/5/8,1632.69,1625.95,1632.78,1622.70 
2013/5/7,1625.96,1617.55,1626.03,1616.64 
2013/5/6,1617.50,1614.40,1619.77,1614.21 
2013/5/3,1614.42,1597.60,1618.46,1597.60 
2013/5/2,1597.59,1582.77,1598.60,1582.77 
2013/5/1,1582.70,1597.55,1597.55,1581.28 
2013/4/30,1597.57,1593.58,1597.57,1586.50 
2013/4/29,1593.61,1582.34,1596.65,1582.34 
2013/4/26,1582.24,1585.16,1585.78,1577.56 
2013/4/25,1585.16,1578.93,1592.64,1578.93 
2013/4/24,1578.79,1578.78,1583.00,1575.80 
2013/4/23,1578.78,1562.50,1579.58,1562.50 
2013/4/22,1562.50,1555.25,1565.55,1548.19 
2013/4/19,1555.25,1541.61,1555.89,1539.40 
2013/4/18,1541.61,1552.03,1554.38,1536.03 
2013/4/17,1552.01,1574.57,1574.57,1543.69 
2013/4/16,1574.57,1552.36,1575.35,1552.36 
2013/4/15,1552.36,1588.84,1588.84,1552.28 
2013/4/12,1588.85,1593.30,1593.30,1579.97 
2013/4/11,1593.37,1587.73,1597.35,1586.17 
2013/4/10,1587.73,1568.61,1589.07,1568.61 
2013/4/9,1568.61,1563.11,1573.89,1560.92 
2013/4/8,1563.07,1553.26,1563.07,1548.63 
2013/4/5,1553.28,1559.98,1559.98,1539.50 
2013/4/4,1559.98,1553.69,1562.60,1552.52 
2013/4/3,1553.69,1570.25,1571.47,1549.80 
2013/4/2,1570.25,1562.17,1573.66,1562.17 
2013/4/1,1562.17,1569.18,1570.57,1558.47 
2013/3/28,1569.19,1562.86,1570.28,1561.08 
2013/3/27,1562.85,1563.75,1564.07,1551.90 
2013/3/26,1563.77,1551.69,1563.95,1551.69 
2013/3/25,1551.69,1556.89,1564.91,1546.22 
2013/3/22,1556.89,1545.90,1557.74,1545.90 
2013/3/21,1545.80,1558.71,1558.71,1543.55 
2013/3/20,1558.71,1548.34,1561.56,1548.34 
2013/3/19,1548.34,1552.10,1557.25,1538.57 
2013/3/18,1552.10,1560.70,1560.70,1545.13 
2013/3/15,1560.70,1563.21,1563.62,1555.74 
2013/3/14,1563.23,1554.52,1563.32,1554.52 
2013/3/13,1554.52,1552.48,1556.39,1548.25 
2013/3/12,1552.48,1556.22,1556.77,1548.24 
2013/3/11,1556.22,1551.15,1556.27,1547.36 
2013/3/8,1551.18,1544.26,1552.48,1542.94 
2013/3/7,1544.26,1541.46,1545.78,1541.46 
2013/3/6,1541.46,1539.79,1545.25,1538.11 
2013/3/5,1539.79,1525.20,1543.47,1525.20 
2013/3/4,1525.20,1518.20,1525.27,1512.29 
2013/3/1,1518.20,1514.68,1519.99,1501.48 
2013/2/28,1514.68,1515.99,1525.34,1514.46 
2013/2/27,1515.99,1496.94,1520.08,1494.88 
2013/2/26,1496.94,1487.85,1498.99,1485.01 
2013/2/25,1487.85,1515.60,1525.84,1487.85 
2013/2/22,1515.60,1502.42,1515.64,1502.42 
2013/2/21,1502.42,1511.95,1511.95,1497.29 
2013/2/20,1511.95,1530.94,1530.94,1511.41 
2013/2/19,1530.94,1519.79,1530.94,1519.79 
2013/2/15,1519.79,1521.38,1524.24,1514.14 
2013/2/14,1521.38,1520.33,1523.14,1514.02 
2013/2/13,1520.33,1519.43,1524.69,1515.93 
2013/2/12,1519.43,1517.01,1522.29,1515.61 
2013/2/11,1517.01,1517.93,1518.31,1513.61 
2013/2/8,1517.93,1509.39,1518.31,1509.39 
2013/2/7,1509.39,1512.12,1512.90,1498.49 
2013/2/6,1512.12,1511.29,1512.53,1504.71 
2013/2/5,1511.29,1495.71,1514.96,1495.71 
2013/2/4,1495.71,1513.17,1513.17,1495.02 
2013/2/1,1513.17,1498.11,1514.41,1498.11 
2013/1/31,1498.11,1501.96,1504.19,1496.76 
2013/1/30,1501.96,1507.84,1509.94,1500.11 
2013/1/29,1507.84,1500.18,1509.35,1498.09 
2013/1/28,1500.18,1502.96,1503.23,1496.33 
2013/1/25,1502.96,1494.82,1503.26,1494.82 
2013/1/24,1494.82,1494.81,1502.27,1489.46 
2013/1/23,1494.81,1492.56,1496.13,1489.90 
2013/1/22,1492.56,1485.98,1492.56,1481.16 
2013/1/18,1485.98,1480.95,1485.98,1475.81 
2013/1/17,1480.94,1472.63,1485.16,1472.63 
2013/1/16,1472.63,1472.33,1473.96,1467.60 
2013/1/15,1472.34,1470.67,1473.31,1463.76 
2013/1/14,1470.68,1472.05,1472.05,1465.69 
2013/1/11,1472.05,1472.12,1472.75,1467.58 
2013/1/10,1472.12,1464.64,1472.30,1461.02 
2013/1/9,1461.02,1457.15,1464.73,1457.15 
2013/1/8,1457.15,1461.89,1461.89,1451.64 
2013/1/7,1461.89,1466.47,1466.47,1456.62 
2013/1/4,1466.47,1459.37,1467.94,1458.99 
2013/1/3,1459.37,1462.42,1465.47,1455.53 
2013/1/2,1462.42,1426.19,1462.43,1426.19 
2012/12/31,1426.19,1402.43,1426.74,1398.11 
2012/12/28,1402.43,1418.10,1418.10,1401.58 
2012/12/27,1418.10,1419.83,1422.80,1401.80 
2012/12/26,1419.83,1426.66,1429.42,1416.43 
2012/12/24,1426.66,1430.15,1430.15,1424.66 
2012/12/21,1430.15,1443.67,1443.67,1422.58 
2012/12/20,1443.69,1435.81,1443.70,1432.82 
2012/12/19,1435.81,1446.79,1447.75,1435.80 
2012/12/18,1446.79,1430.47,1448.00,1430.47 
2012/12/17,1430.36,1413.54,1430.67,1413.54 
2012/12/14,1413.58,1419.45,1419.45,1411.88 
2012/12/13,1419.45,1428.48,1431.36,1416.00 
2012/12/12,1428.48,1427.84,1438.59,1426.76 
2012/12/11,1427.84,1418.55,1434.27,1418.55 
2012/12/10,1418.55,1418.07,1421.64,1415.64 
2012/12/7,1418.07,1413.95,1420.34,1410.90 
2012/12/6,1413.94,1409.43,1413.95,1405.93 
2012/12/5,1409.28,1407.05,1415.56,1398.23 
2012/12/4,1407.05,1409.46,1413.14,1403.65 
2012/12/3,1409.46,1416.34,1423.73,1408.46 
2012/11/30,1416.18,1415.95,1418.86,1411.63 
2012/11/29,1415.95,1409.96,1419.70,1409.04 
2012/11/28,1409.93,1398.77,1410.31,1385.43 
2012/11/27,1398.94,1406.29,1409.01,1398.03 
2012/11/26,1406.29,1409.15,1409.15,1397.68 
2012/11/23,1409.15,1391.03,1409.16,1391.03 
2012/11/21,1391.03,1387.79,1391.25,1386.39 
2012/11/20,1387.81,1386.82,1389.77,1377.04 
2012/11/19,1386.89,1359.88,1386.89,1359.88 
2012/11/16,1359.88,1353.36,1362.03,1343.35 
2012/11/15,1353.33,1355.41,1360.62,1348.05 
2012/11/14,1355.49,1374.64,1380.13,1352.50 
2012/11/13,1374.53,1380.03,1388.81,1371.39 
2012/11/12,1380.03,1379.86,1384.87,1377.19 
2012/11/9,1379.85,1377.55,1391.39,1373.03 
2012/11/8,1377.51,1394.53,1401.23,1377.51 
2012/11/7,1394.53,1428.27,1428.27,1388.14 
2012/11/6,1428.39,1417.26,1433.38,1417.26 
2012/11/5,1417.26,1414.02,1419.90,1408.13 
2012/11/2,1414.20,1427.59,1434.27,1412.91 
2012/11/1,1427.59,1412.20,1428.35,1412.20 
2012/10/31,1412.16,1410.99,1418.76,1405.95 
2012/10/26,1411.94,1412.97,1417.09,1403.28 
2012/10/25,1412.97,1409.74,1421.12,1405.14 
2012/10/24,1408.75,1413.20,1420.04,1407.10 
2012/10/23,1413.11,1433.74,1433.74,1407.56 
2012/10/22,1433.82,1433.21,1435.46,1422.06 
2012/10/19,1433.19,1457.34,1457.34,1429.85 
2012/10/18,1457.34,1460.94,1464.02,1452.63 
2012/10/17,1460.91,1454.22,1462.20,1453.35 
2012/10/16,1454.92,1440.31,1455.51,1440.31 
2012/10/15,1440.13,1428.75,1441.31,1427.24 
2012/10/12,1428.59,1432.84,1438.43,1425.53 
2012/10/11,1432.84,1432.82,1443.90,1432.82 
2012/10/10,1432.56,1441.48,1442.52,1430.64 
2012/10/9,1441.48,1455.90,1455.90,1441.18 
2012/10/8,1455.88,1460.93,1460.93,1453.10 
2012/10/5,1460.93,1461.40,1470.96,1456.89 
2012/10/4,1461.40,1451.08,1463.14,1451.08 
2012/10/3,1450.99,1446.05,1454.30,1441.99 
2012/10/2,1445.75,1444.99,1451.52,1439.01 
2012/10/1,1444.49,1440.90,1457.14,1440.90 
2012/9/28,1440.67,1447.13,1447.13,1435.60 
2012/9/27,1447.15,1433.36,1450.20,1433.36 
2012/9/26,1433.32,1441.60,1441.60,1430.53 
2012/9/25,1441.59,1456.94,1463.24,1441.59 
2012/9/24,1456.89,1459.76,1460.72,1452.06 
2012/9/21,1460.15,1460.34,1467.07,1459.51 
2012/9/20,1460.26,1461.05,1461.23,1449.98 
2012/9/19,1461.05,1459.50,1465.15,1457.88 
2012/9/18,1459.32,1461.19,1461.47,1456.13 
2012/9/17,1461.19,1465.42,1465.63,1457.55 
2012/9/14,1465.77,1460.07,1474.51,1460.07 
2012/9/13,1459.99,1436.56,1463.76,1435.34 
2012/9/12,1436.56,1433.56,1439.15,1432.99 
2012/9/11,1433.56,1429.13,1437.76,1429.13 
2012/9/10,1429.08,1437.92,1438.74,1428.98 
2012/9/7,1437.92,1432.12,1437.92,1431.45 
2012/9/6,1432.12,1403.44,1432.12,1403.44 
2012/9/5,1403.44,1404.94,1408.81,1401.25 
2012/9/4,1404.94,1406.54,1409.31,1396.56 
2012/8/31,1406.58,1400.07,1413.09,1398.96 
2012/8/30,1399.48,1410.08,1410.08,1397.01 
2012/8/29,1410.49,1409.32,1413.95,1406.57 
2012/8/28,1409.30,1410.44,1413.63,1405.59 
2012/8/27,1410.44,1411.13,1416.17,1409.11 
2012/8/24,1411.13,1401.99,1413.46,1398.04 
2012/8/23,1402.08,1413.49,1413.49,1400.50 
2012/8/22,1413.49,1413.09,1416.12,1406.78 
2012/8/21,1413.17,1418.13,1426.68,1410.86 
2012/8/20,1418.13,1417.85,1418.13,1412.12 
2012/8/17,1418.16,1415.84,1418.71,1414.67 
2012/8/16,1415.51,1406.61,1417.44,1404.15 
2012/8/15,1405.53,1403.89,1407.73,1401.83 
2012/8/14,1403.93,1404.36,1410.03,1400.60 
2012/8/13,1404.11,1405.87,1405.87,1397.32 
2012/8/10,1405.87,1402.58,1405.98,1395.62 
2012/8/9,1402.80,1402.26,1405.95,1398.80 
2012/8/8,1402.22,1401.23,1404.14,1396.13 
2012/8/7,1401.35,1394.46,1407.14,1394.46 
2012/8/6,1394.23,1391.04,1399.63,1391.04 
2012/8/3,1390.99,1365.45,1394.16,1365.45 
2012/8/2,1365.00,1375.13,1375.13,1354.65 
2012/8/1,1375.14,1379.32,1385.03,1373.35 
2012/7/31,1379.32,1385.27,1387.16,1379.17 
2012/7/30,1385.30,1385.94,1391.74,1381.37 
2012/7/27,1385.97,1360.05,1389.19,1360.05 
2012/7/26,1360.02,1338.17,1363.13,1338.17 
2012/7/25,1337.89,1338.35,1343.98,1331.50 
2012/7/24,1338.31,1350.52,1351.53,1329.24 
2012/7/23,1350.52,1362.34,1362.34,1337.56 
2012/7/20,1362.66,1376.51,1376.51,1362.19 
2012/7/19,1376.51,1373.01,1380.39,1371.21 
2012/7/18,1372.78,1363.58,1375.26,1358.96 
2012/7/17,1363.67,1353.68,1365.36,1345.07 
2012/7/16,1353.64,1356.50,1357.26,1348.51 
2012/7/13,1356.78,1334.81,1357.70,1334.81 
2012/7/12,1334.76,1341.29,1341.29,1325.41 
2012/7/11,1341.45,1341.40,1345.00,1333.25 
2012/7/10,1341.47,1352.96,1361.54,1336.27 
2012/7/9,1352.46,1354.66,1354.87,1346.65 
2012/7/6,1354.68,1367.09,1367.09,1348.03 
2012/7/5,1367.58,1373.72,1373.85,1363.02 
2012/7/3,1374.02,1365.75,1374.81,1363.53 
2012/7/2,1365.51,1362.33,1366.35,1355.70 
2012/6/29,1362.16,1330.12,1362.17,1330.12 
2012/6/28,1329.04,1331.52,1331.52,1313.29 
2012/6/27,1331.85,1320.71,1334.40,1320.71 
2012/6/26,1319.99,1314.09,1324.24,1310.30 
2012/6/25,1313.72,1334.90,1334.90,1309.27 
2012/6/22,1335.02,1325.92,1337.82,1325.92 
2012/6/21,1325.51,1355.43,1358.27,1324.41 
2012/6/20,1355.69,1358.04,1361.57,1346.45 
2012/6/19,1357.98,1344.83,1363.46,1344.83 
2012/6/18,1344.78,1342.42,1348.22,1334.46 
2012/6/15,1342.84,1329.19,1343.32,1329.19 
2012/6/14,1329.10,1314.88,1333.68,1314.14 
2012/6/13,1314.88,1324.02,1327.28,1310.51 
2012/6/12,1324.18,1309.40,1324.31,1306.62 
2012/6/11,1308.93,1325.72,1335.52,1307.73 
2012/6/8,1325.66,1314.99,1325.81,1307.77 
2012/6/7,1314.99,1316.15,1329.05,1312.68 
2012/6/6,1315.13,1285.61,1315.13,1285.61 
2012/6/5,1285.50,1277.82,1287.62,1274.16 
2012/6/4,1278.18,1278.29,1282.55,1266.74 
2012/6/1,1278.04,1309.87,1309.87,1277.25 
2012/5/31,1310.33,1313.09,1319.74,1298.90 
2012/5/30,1313.32,1331.25,1331.25,1310.76 
2012/5/29,1332.42,1318.90,1334.93,1318.90 
2012/5/25,1317.82,1320.81,1324.20,1314.23 
2012/5/24,1320.68,1318.72,1324.14,1310.50 
2012/5/23,1318.86,1316.02,1320.71,1296.53 
2012/5/22,1316.63,1316.09,1328.49,1310.04 
2012/5/21,1315.99,1295.73,1316.39,1295.73 
2012/5/18,1295.22,1305.05,1312.24,1291.98 
2012/5/17,1304.86,1324.82,1326.36,1304.86 
2012/5/16,1324.80,1330.78,1341.78,1324.79 
2012/5/15,1330.66,1338.36,1344.94,1328.41 
2012/5/14,1338.35,1351.93,1351.93,1336.61 
2012/5/11,1353.39,1358.11,1365.66,1348.89 
2012/5/10,1357.99,1354.58,1365.88,1354.58 
2012/5/9,1354.58,1363.20,1363.73,1343.13 
2012/5/8,1363.72,1369.16,1369.16,1347.75 
2012/5/7,1369.58,1368.79,1373.91,1363.94 
2012/5/4,1369.10,1391.51,1391.51,1367.96 
2012/5/3,1391.57,1402.32,1403.07,1388.71 
2012/5/2,1402.31,1405.50,1405.50,1393.92 
2012/5/1,1405.82,1397.86,1415.32,1395.73 
2012/4/30,1397.91,1403.26,1403.26,1394.00 
2012/4/27,1403.36,1400.19,1406.64,1397.31 
2012/4/26,1399.98,1390.64,1402.09,1387.28 
2012/4/25,1390.69,1372.11,1391.37,1372.11 
2012/4/24,1371.97,1366.97,1375.57,1366.82 
2012/4/23,1366.94,1378.53,1378.53,1358.79 
2012/4/20,1378.53,1376.96,1387.40,1376.96 
2012/4/19,1376.92,1385.08,1390.46,1370.30 
2012/4/18,1385.14,1390.78,1390.78,1383.29 
2012/4/17,1390.78,1369.57,1392.76,1369.57 
2012/4/16,1369.57,1370.27,1379.66,1365.38 
2012/4/13,1370.26,1387.61,1387.61,1369.85 
2012/4/12,1387.57,1368.77,1388.13,1368.77 
2012/4/11,1368.71,1358.98,1374.71,1358.98 
2012/4/10,1358.59,1382.18,1383.01,1357.38 
2012/4/9,1382.20,1397.45,1397.45,1378.24 
2012/4/5,1398.08,1398.79,1401.60,1392.92 
2012/4/4,1398.96,1413.09,1413.09,1394.09 
2012/4/3,1413.38,1418.98,1419.00,1404.62 
2012/4/2,1419.04,1408.47,1422.38,1404.46 
2012/3/30,1408.47,1403.31,1410.89,1401.42 
2012/3/29,1403.28,1405.39,1405.39,1391.56 
2012/3/28,1405.54,1412.52,1413.65,1397.20 
2012/3/27,1412.52,1416.55,1419.15,1411.95 
2012/3/26,1416.51,1397.11,1416.58,1397.11 
2012/3/23,1397.11,1392.78,1399.18,1386.87 
2012/3/22,1392.78,1402.89,1402.89,1388.73 
2012/3/21,1402.89,1405.52,1407.75,1400.64 
2012/3/20,1405.52,1409.59,1409.59,1397.68 
2012/3/19,1409.75,1404.17,1414.00,1402.43 
2012/3/16,1404.17,1402.55,1405.88,1401.47 
2012/3/15,1402.60,1394.17,1402.63,1392.78 
2012/3/14,1394.28,1395.95,1399.42,1389.97 
2012/3/13,1395.95,1371.92,1396.13,1371.92 
2012/3/12,1371.09,1370.78,1373.04,1366.69 
2012/3/9,1370.87,1365.97,1374.76,1365.97 
2012/3/8,1365.91,1352.65,1368.72,1352.65 
2012/3/7,1352.63,1343.39,1354.85,1343.39 
2012/3/6,1343.36,1363.63,1363.63,1340.03 
2012/3/5,1364.33,1369.59,1369.59,1359.13 
2012/3/2,1369.63,1374.09,1374.53,1366.42 
2012/3/1,1374.09,1365.90,1376.17,1365.90 
2012/2/29,1365.68,1372.20,1378.04,1363.81 
2012/2/28,1372.18,1367.56,1373.09,1365.97 
2012/2/27,1367.59,1365.20,1371.94,1354.92 
2012/2/24,1365.74,1363.46,1368.92,1363.46 
2012/2/23,1363.46,1357.53,1364.24,1352.28 
2012/2/22,1357.66,1362.11,1362.70,1355.53 
2012/2/21,1362.21,1361.22,1367.76,1358.11 
2012/2/17,1361.23,1358.06,1363.40,1357.24 
2012/2/16,1358.04,1342.61,1359.02,1341.22 
2012/2/15,1343.23,1350.52,1355.87,1340.80 
2012/2/14,1350.50,1351.30,1351.30,1340.83 
2012/2/13,1351.77,1343.06,1353.35,1343.06 
2012/2/10,1342.64,1351.21,1351.21,1337.35 
2012/2/9,1351.95,1349.97,1354.32,1344.63 
2012/2/8,1349.96,1347.04,1351.00,1341.95 
2012/2/7,1347.05,1344.33,1349.24,1335.92 
2012/2/6,1344.33,1344.32,1344.36,1337.52 
2012/2/3,1344.90,1326.21,1345.34,1326.21 
2012/2/2,1325.54,1324.24,1329.19,1321.57 
2012/2/1,1324.09,1312.45,1330.52,1312.45 
2012/1/31,1312.41,1313.53,1321.41,1306.69 
2012/1/30,1313.01,1316.16,1316.16,1300.49 
2012/1/27,1316.33,1318.25,1320.06,1311.72 
2012/1/26,1318.43,1326.28,1333.47,1313.60 
2012/1/25,1326.05,1314.40,1328.30,1307.65 
2012/1/24,1314.65,1315.96,1315.96,1306.06 
2012/1/23,1316.00,1315.29,1322.28,1309.89 
2012/1/20,1315.38,1314.49,1315.38,1309.17 
2012/1/19,1314.50,1308.07,1315.49,1308.07 
2012/1/18,1308.04,1293.65,1308.11,1290.99 
2012/1/17,1293.67,1290.22,1303.00,1290.22 
2012/1/13,1289.09,1294.82,1294.82,1277.58 
2012/1/12,1295.50,1292.48,1296.82,1285.77 
2012/1/11,1292.48,1292.02,1293.80,1285.41 
2012/1/10,1292.08,1280.77,1296.46,1280.77 
2012/1/9,1280.70,1277.83,1281.99,1274.55 
2012/1/6,1277.81,1280.93,1281.84,1273.34 
2012/1/5,1281.06,1277.30,1283.05,1265.26 
2012/1/4,1277.30,1277.03,1278.73,1268.10 
2012/1/3,1277.06,1258.86,1284.62,1258.86 
2011/12/30,1257.60,1262.82,1264.12,1257.46 
2011/12/29,1263.02,1249.75,1263.54,1249.75 
2011/12/28,1249.64,1265.38,1265.85,1248.64 
2011/12/27,1265.43,1265.02,1269.37,1262.30 
2011/12/23,1265.33,1254.00,1265.42,1254.00 
2011/12/22,1254.00,1243.72,1255.22,1243.72 
2011/12/21,1243.72,1241.25,1245.09,1229.51 
2011/12/20,1241.30,1205.72,1242.82,1205.72 
2011/12/19,1205.35,1219.74,1224.57,1202.37 
2011/12/16,1219.66,1216.09,1231.04,1215.20 
2011/12/15,1215.75,1212.12,1225.60,1212.12 
2011/12/14,1211.82,1225.73,1225.73,1209.47 
2011/12/13,1225.73,1236.83,1249.86,1219.43 
2011/12/12,1236.47,1255.05,1255.05,1227.25 
2011/12/9,1255.19,1234.48,1258.25,1234.48 
2011/12/8,1234.35,1260.87,1260.87,1231.47 
2011/12/7,1261.01,1258.14,1267.06,1244.80 
2011/12/6,1258.47,1257.19,1266.03,1253.03 
2011/12/5,1257.08,1244.33,1266.73,1244.33 
2011/12/2,1244.28,1246.03,1260.08,1243.35 
2011/12/1,1244.58,1246.91,1251.09,1239.73 
2011/11/30,1246.96,1196.72,1247.11,1196.72 
2011/11/29,1195.19,1192.56,1203.67,1191.80 
2011/11/28,1192.55,1158.67,1197.35,1158.67 
2011/11/25,1158.67,1161.41,1172.66,1158.66 
2011/11/23,1161.79,1187.48,1187.48,1161.79 
2011/11/22,1188.04,1192.98,1196.81,1181.65 
2011/11/21,1192.98,1215.62,1215.62,1183.16 
2011/11/18,1215.65,1216.19,1223.51,1211.36 
2011/11/17,1216.13,1236.56,1237.73,1209.43 
2011/11/16,1236.91,1257.81,1259.61,1235.67 
2011/11/15,1257.81,1251.70,1264.25,1244.34 
2011/11/14,1251.78,1263.85,1263.85,1246.68 
2011/11/11,1263.85,1240.12,1266.98,1240.12 
2011/11/10,1239.69,1229.59,1246.22,1227.70 
2011/11/9,1229.10,1275.18,1275.18,1226.64 
2011/11/8,1275.92,1261.12,1277.55,1254.99 
2011/11/7,1261.12,1253.21,1261.70,1240.75 
2011/11/4,1253.23,1260.82,1260.82,1238.92 
2011/11/3,1261.15,1238.25,1263.21,1234.81 
2011/11/2,1237.90,1219.62,1242.48,1219.62 
2011/11/1,1218.28,1251.00,1251.00,1215.42 
2011/10/31,1253.30,1284.96,1284.96,1253.16 
2011/10/28,1285.09,1284.39,1287.08,1277.01 
2011/10/27,1284.59,1243.97,1292.66,1243.97 
2011/10/26,1242.00,1229.17,1246.28,1221.06 
2011/10/25,1229.05,1254.19,1254.19,1226.79 
2011/10/24,1254.19,1238.72,1256.55,1238.72 
2011/10/21,1238.25,1215.39,1239.03,1215.39 
2011/10/20,1215.39,1211.10,1219.53,1197.34 
2011/10/19,1209.88,1223.46,1229.64,1206.31 
2011/10/18,1225.38,1200.75,1233.10,1191.48 
2011/10/17,1200.86,1224.47,1224.47,1198.55 
2011/10/14,1224.58,1205.65,1224.61,1205.65 
2011/10/13,1203.66,1206.96,1207.46,1190.58 
2011/10/12,1207.25,1196.19,1220.25,1196.19 
2011/10/11,1195.54,1194.60,1199.24,1187.30 
2011/10/10,1194.89,1158.15,1194.91,1158.15 
2011/10/7,1155.46,1165.03,1171.40,1150.26 
2011/10/6,1164.97,1144.11,1165.55,1134.95 
2011/10/5,1144.03,1124.03,1146.07,1115.68 
2011/10/4,1123.95,1097.42,1125.12,1074.77 
2011/10/3,1099.23,1131.21,1138.99,1098.92 
2011/9/30,1131.42,1159.93,1159.93,1131.34 
2011/9/29,1160.40,1151.74,1175.87,1139.93 
2011/9/28,1151.06,1175.39,1184.71,1150.40 
2011/9/27,1175.38,1163.32,1195.86,1163.32 
2011/9/26,1162.95,1136.91,1164.19,1131.07 
2011/9/23,1136.43,1128.82,1141.72,1121.36 
2011/9/22,1129.56,1164.55,1164.55,1114.22 
2011/9/21,1166.76,1203.63,1206.30,1166.21 
2011/9/20,1202.09,1204.50,1220.39,1201.29 
2011/9/19,1204.09,1214.99,1214.99,1188.36 
2011/9/16,1216.01,1209.21,1220.06,1204.46 
2011/9/15,1209.11,1189.44,1209.11,1189.44 
2011/9/14,1188.68,1173.32,1202.38,1162.73 
2011/9/13,1172.87,1162.59,1176.41,1157.44 
2011/9/12,1162.27,1153.50,1162.52,1136.07 
2011/9/9,1154.23,1185.37,1185.37,1148.37 
2011/9/8,1185.90,1197.98,1204.40,1183.34 
2011/9/7,1198.62,1165.85,1198.62,1165.85 
2011/9/6,1165.24,1173.97,1173.97,1140.13 
2011/9/2,1173.97,1203.90,1203.90,1170.56 
